time,x,y,z,angle_xz,tag,color,rgb,rgb1,rgb2,rgb3,rgb4,servo_angle,occlusion,lm_score,fpsvalue
0,0,0,0,0,N/A,black,"(28.104751131221718, 27.757587887225895, 35.25083536373129)","(39.64232509571876, 41.41009397841977, 51.86822137138879)","(13.616707274625826, 12.991576749042812, 19.259937347720154)","(40.038148277062305, 39.620605638705186, 49.64865993734772)","(19.121823877479986, 17.008075182735816, 20.2265227984685)",90,0,0.9990234375,2.710738647127404
0,0,0,0,0,N/A,black,"(28.01958728070955, 27.629814614031034, 35.03306020156058)","(38.70660058895353, 40.75213675213675, 51.256482080011494)","(13.597526097526098, 12.7003432003432, 18.24917774917775)","(40.79256221719457, 40.05677319004525, 49.42314762443439)","(19.028223536036037, 17.09593186936937, 21.331432995495497)",90,0,0.998046875,2.710738647127404
0,0,0,0,0,N/A,black,"(27.696944928799766, 27.734615664051148, 34.89768599244406)","(38.987430979366465, 40.98103748910201, 50.97951176983435)","(12.777172333623946, 12.938026736413834, 17.693766346992152)","(40.42749200813717, 39.847791339726825, 49.93889857599535)","(18.59568439407149, 17.17160709096193, 20.978567276954372)",90,0,0.9990234375,2.710738647127404
0,0,0,0,0,N/A,black,"(26.999135135135134, 27.890504504504506, 35.09207207207207)","(38.07570473699506, 41.185483870967744, 51.25050857308922)","(12.211929671607091, 13.04954954954955, 19.491935483870968)","(39.31624481624482, 40.18983268983269, 48.45002145002145)","(18.333762333762333, 17.11261261261261, 21.184684684684683)",90,0,0.998046875,2.710738647127404
0,0,0,0,0,N/A,black,"(27.313704326285055, 27.683499955763956, 34.720622843492876)","(39.65007865007865, 41.45588445588446, 51.0060775060775)","(13.068901701188697, 12.863976083707026, 18.146344935582604)","(38.90181587837838, 39.385557432432435, 48.845016891891895)","(17.710622197309416, 17.125490470852018, 21.015765134529147)",90,0,0.9990234375,3.3512642065622873
0,0,0,0,0,N/A,black,"(27.524654207581037, 27.81487347341006, 35.25681906169711)","(39.94680776014109, 42.10123456790124, 52.97657848324515)","(12.826239640398933, 12.671302149178256, 19.279112234864446)","(39.12663139329806, 39.501234567901236, 48.67936507936508)","(18.305239499929765, 17.10064615816828, 20.230018260991713)",90,0,0.9990234375,3.3512642065622873
0,0,0,0,0,N/A,black,"(27.069298245614036, 27.581, 34.435842105263156)","(39.761035653650254, 41.51039898132428, 51.652589134125634)","(12.512096774193548, 12.76259196378042, 18.120048104131296)","(38.33319409635199, 39.294277360066836, 47.1390977443609)","(17.64125591757171, 16.742620439988862, 20.845934280144807)",90,0,0.998046875,3.3512642065622873
0,0,0,0,0,N/A,black,"(27.065279565279564, 27.139550264550266, 33.626483626483626)","(37.42907192907193, 39.41327041327041, 48.67045617045617)","(13.117117117117116, 12.83054483054483, 18.076719576719576)","(39.28120978120978, 39.053625053625055, 47.08072358072358)","(18.433719433719435, 17.26076076076076, 20.678035178035177)",90,0,0.998046875,3.3512642065622873
0,0,0,0,0,N/A,black,"(26.864847512038523, 27.035473515248796, 34.18230782949884)","(37.97282997282997, 39.206706706706704, 49.831331331331334)","(12.781550288276746, 12.894298526585523, 18.436614705673)","(38.84026884026884, 38.86078936078936, 47.712283712283714)","(17.96825396825397, 17.287707310128834, 20.879849099580042)",90,0,0.9970703125,3.3512642065622873
0,0,0,0,0,N/A,black,"(26.74093603468106, 27.271591612846148, 34.42578076616827)","(37.91062491062491, 40.013656513656514, 49.974045474045475)","(12.644245142002989, 12.940849882553918, 19.144565449498185)","(38.606207770270274, 39.06601914414414, 48.062148085585584)","(17.859445067264573, 17.150154147982065, 20.656320067264573)",90,0,0.998046875,3.3512642065622873
0,0,0,0,0,N/A,black,"(27.20673007377405, 27.293016779979748, 34.55829596412556)","(37.990380442644295, 39.661579632576306, 50.01265731231014)","(12.951323593230146, 12.952842470707363, 18.66960798495588)","(39.61340951829886, 39.46029220309562, 48.695428902068564)","(18.271806740922898, 17.097352813539707, 20.855489657167656)",90,0,0.9970703125,3.3512642065622873
0,0,0,0,0,N/A,black,"(27.158144242036858, 27.40243599304002, 34.690351905117005)","(38.01131753149691, 39.92148907395544, 50.42366004697843)","(12.740575396825397, 12.923823696145124, 18.68969671201814)","(39.86461669869742, 39.80155171186561, 48.878710228486014)","(18.12124433106576, 17.074121315192745, 20.902919501133788)",90,0,0.9970703125,3.3512642065622873
0,0,0,0,0,N/A,black,"(26.9000184774575, 27.245731707317074, 35.272450110864746)","(37.684, 40.10740740740741, 51.67711111111111)","(12.330604719764011, 12.33849557522124, 18.82433628318584)","(39.36962962962963, 39.56133333333333, 49.02762962962963)","(18.318731563421828, 17.087094395280236, 21.694174041297934)",90,0,0.9970703125,3.3512642065622873
0,0,0,0,0,N/A,black,"(26.668044077134986, 27.285491276400368, 34.20163452708907)","(37.22311111111111, 39.550296296296295, 50.318518518518516)","(12.399037037037036, 12.319333333333333, 18.420296296296296)","(38.90608378870674, 39.74863387978142, 48.24233151183971)","(18.08306010928962, 17.479417122040072, 19.830892531876138)",90,0,0.998046875,3.3512642065622873
0,0,0,0,0,N/A,black,"(26.487564959168523, 27.396009651076465, 33.43569042316258)","(36.5125, 39.94851190476191, 49.35796130952381)","(11.567925925925925, 12.435629629629629, 18.666888888888888)","(39.42604166666667, 39.77455357142857, 46.55773809523809)","(18.54585185185185, 17.536148148148147, 19.28925925925926)",90,0,0.9990234375,3.2873062302067577
0,0,0,0,0,N/A,black,"(27.27090384137364, 27.332855312721083, 34.136866861699076)","(37.42407607855265, 39.74478119684552, 50.47935673418896)","(12.488377463054187, 13.033097290640393, 18.39116379310345)","(39.64155962605457, 39.2283955308961, 47.92042258873603)","(19.550923123486683, 17.400726392251816, 19.89989406779661)",90,0,1.0,3.2873062302067577
0,0,0,0,0,N/A,black,"(27.380701615457713, 27.593938074121002, 34.92894757681343)","(38.35801587301587, 40.51865079365079, 51.92)","(12.628476611883691, 13.09197218710493, 20.19295195954488)","(39.706984126984125, 39.498650793650796, 47.65936507936508)","(18.932443109987357, 17.376343236409607, 20.07498419721871)",90,0,0.9990234375,3.2873062302067577
