time,x,y,z,angle_xz,tag,color,rgb,servo_angle
0,-0.0,-0.0,0.0,-0.0,N/A,cyan,"(0.0, 255.0, 255.0)",0
0,-0.0,-0.0,0.0,-0.0,N/A,cyan,"(0.0, 255.0, 255.0)",0
0,-0.0,-0.0,0.0,-0.0,N/A,cyan,"(0.0, 255.0, 255.0)",0
0,-0.0,-0.0,0.0,-0.0,N/A,cyan,"(0.0, 255.0, 255.0)",0
0,-0.0,-0.0,0.0,-0.0,N/A,cyan,"(0.0, 255.0, 255.0)",0
0,-0.0,-0.0,0.0,-0.0,N/A,cyan,"(0.0, 255.0, 255.0)",0
0,-0.0,-0.0,0.0,-0.0,N/A,cyan,"(0.0, 255.0, 255.0)",0
0,-0.0,-0.0,0.0,-0.0,N/A,cyan,"(0.0, 255.0, 255.0)",0
0,-0.0,-0.0,0.0,-0.0,N/A,cyan,"(0.0, 255.0, 255.0)",0
0,-0.0,-0.0,0.0,-0.0,N/A,cyan,"(0.0, 255.0, 255.0)",0
0,-0.0,-0.0,0.0,-0.0,N/A,cyan,"(0.0, 255.0, 255.0)",0
0,-0.0,-0.0,0.0,-0.0,N/A,cyan,"(0.0, 255.0, 255.0)",0
0,-0.0,-0.0,0.0,-0.0,N/A,cyan,"(0.0, 255.0, 255.0)",0
0,-0.0,-0.0,0.0,-0.0,N/A,cyan,"(0.0, 255.0, 255.0)",0
0,-0.0,-0.0,0.0,-0.0,N/A,cyan,"(0.0, 255.0, 255.0)",0
0,-0.0,-0.0,0.0,-0.0,N/A,lightseagreen,"(19.261163227016887, 172.75196998123826, 173.95009380863038)",0
0,-0.0,-0.0,0.0,-0.0,N/A,lightseagreen,"(19.261163227016887, 172.75196998123826, 173.95009380863038)",0
0,-0.0,-0.0,0.0,-0.0,N/A,lightseagreen,"(19.261163227016887, 172.75196998123826, 173.95009380863038)",0
0,-0.0,-0.0,0.0,-0.0,N/A,lightseagreen,"(19.261163227016887, 172.75196998123826, 173.95009380863038)",0
0,-0.0,-0.0,0.0,-0.0,N/A,lightseagreen,"(19.261163227016887, 172.75196998123826, 173.95009380863038)",0
0,-0.0,-0.0,0.0,-0.0,N/A,lightseagreen,"(19.261163227016887, 172.75196998123826, 173.95009380863038)",0
0,-0.0,-0.0,0.0,-0.0,N/A,lightseagreen,"(19.261163227016887, 172.75196998123826, 173.95009380863038)",0
0,-0.0,-0.0,0.0,-0.0,N/A,lightseagreen,"(19.261163227016887, 172.75196998123826, 173.95009380863038)",0
0,-0.0,-0.0,0.0,-0.0,N/A,lightseagreen,"(19.261163227016887, 172.75196998123826, 173.95009380863038)",0
0,-0.0,-0.0,0.0,-0.0,N/A,lightseagreen,"(19.261163227016887, 172.75196998123826, 173.95009380863038)",0
0,-0.0,-0.0,0.0,-0.0,N/A,teal,"(29.24511545293073, 107.1056838365897, 110.81083481349911)",0
0,-3.081,-5.362,17.689,-9.878879453973076,N/A,black,"(19.468889926654395, 34.04900694997665, 42.644891904513365)",0
0,-5.728,-8.333,31.333,-10.360704444187922,N/A,black,"(9.919550485416268, 17.296242007095362, 25.646474624519364)",0
0,-7.758,-7.413,42.368,-10.376485679570166,N/A,black,"(11.413023153718578, 18.607963968651426, 29.525637377646255)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,black,"(9.524371551195586, 17.205712717265765, 28.234037471660987)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,black,"(9.010861900278748, 17.66734599693563, 25.94243414373004)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,black,"(13.104943473070712, 20.915062144512323, 29.22600238747279)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,black,"(13.857961335436599, 21.612463209937243, 30.222061745846393)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,black,"(14.587488630347131, 21.720387993646572, 30.658065326292068)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,black,"(14.846975148523136, 21.332902685967703, 30.375817923186343)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,black,"(16.649986006723516, 23.824359091077685, 33.295254761928845)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,black,"(18.248162114537443, 26.0655718061674, 36.1529127753304)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,black,"(20.048107078853047, 28.929950716845877, 39.5276284348865)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,black,"(20.10089648302812, 29.617646157382577, 40.15040226802544)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,black,"(21.056314756806994, 31.199958693332416, 41.28331784333299)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,black,"(21.2761491020519, 31.93169776191769, 42.06504014584384)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,black,"(21.96788959666707, 32.492131837942274, 42.62423771283662)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,black,"(21.735728991203445, 32.81523412284622, 42.64095306848174)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,black,"(21.213220007337654, 31.597552586523175, 41.336595786963436)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,black,"(18.800250626566417, 28.86705096073517, 37.90181286549708)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,black,"(19.33699844568534, 29.046288148556297, 38.21865259833713)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,black,"(19.473999698401528, 29.68351848128414, 39.16214268958815)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,black,"(19.770999823900848, 29.984411032192604, 39.260781880235804)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,black,"(19.671201960556296, 30.13019265308232, 39.79173396388131)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,black,"(19.956884249128603, 30.44332246430085, 40.16751139518591)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,black,"(20.405915052549293, 31.15749153131243, 40.982676105272304)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,black,"(20.517423283294146, 31.40048575045862, 40.90488248111688)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,black,"(20.45707589889304, 31.369909992660347, 40.94017108691266)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,black,"(20.321198721409534, 31.33946491160415, 40.985748686702486)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,black,"(20.394658791918655, 31.37957172473292, 40.806258879479444)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,black,"(20.33219658119658, 31.313735042735043, 41.038252136752135)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,black,"(20.253285619683155, 31.077224797514138, 40.485274141239195)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,black,"(19.747660209897575, 29.969466002061118, 39.18987107493638)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,black,"(18.95680566747247, 29.045317955949503, 37.87229300966962)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,black,"(18.318981185419542, 28.436101107333982, 37.550360135976575)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,black,"(18.37364435831216, 28.409034402220094, 37.23245670945841)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,black,"(18.39740531491944, 28.15465997070517, 37.21181000209249)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,black,"(18.318094232767, 28.146421869240307, 37.14682400053618)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,black,"(18.345940940168443, 28.150323498371037, 37.04754237182081)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,black,"(18.063929391790673, 27.888399247644728, 36.68337411365225)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,black,"(17.08446519524618, 26.417274210193415, 34.84409434401944)",0
